gene,detected_cells,detection_fraction,total_expression,mean_expression
ZNF135,113,0.03344184670020716,72.55262944993254,0.021471627537713093
ELL3,113,0.03344184670020716,64.85407699040655,0.01919327522651866
NUDT7,113,0.03344184670020716,67.2195125236996,0.019893315336993077
EXO5,113,0.03344184670020716,63.103176122501935,0.018675103913140555
DLC1,113,0.03344184670020716,87.13075080340751,0.025785957621606247
CD40,113,0.03344184670020716,57.309698705195274,0.016960550075523904
RADIL,113,0.03344184670020716,75.47709146872377,0.02233710904667765
TTC21B,113,0.03344184670020716,72.33721454036973,0.021407876454681778
HDAC4-AS1,112,0.033145901154187626,67.0348920254619,0.01983867772283572
KIAA1549,112,0.033145901154187626,72.1409510500864,0.02134979314888618
AL683813.1,112,0.033145901154187626,74.96559067511495,0.02218573266502366
NHS,112,0.033145901154187626,69.61584536383086,0.020602499367810258
TSTD2,112,0.033145901154187626,66.52770863513744,0.019688579057454112
AC009119.1,112,0.033145901154187626,68.15217724256661,0.020169333306471325
ZNF23,112,0.033145901154187626,72.59637112030659,0.021484572690235747
EPHA1,112,0.033145901154187626,69.08024101633153,0.020443989646739134
CCDC146,112,0.033145901154187626,64.21414211499774,0.01900388935039886
SIDT1,112,0.033145901154187626,66.1187015391648,0.019567535229110627
AGAP6,112,0.033145901154187626,72.1236978380071,0.02134468713761678
ZSCAN5A,112,0.033145901154187626,61.81073065532404,0.018292610433656126
RIPK4,112,0.033145901154187626,60.29787322438425,0.01784488701520694
ZNF234,112,0.033145901154187626,62.579683289524404,0.01852017854084771
NLRP2,112,0.033145901154187626,63.573971508258204,0.01881443371064167
CLCN6,112,0.033145901154187626,70.86459578799969,0.020972061493933023
BCORL1,112,0.033145901154187626,65.29606418549571,0.019324079368302962
HOXC-AS3,112,0.033145901154187626,62.28043433270807,0.018431617144926922
AC025164.1,112,0.033145901154187626,79.123016325198,0.023416104269073097
MAPK10,112,0.033145901154187626,67.9848456238411,0.020119812259201272
IFT140,112,0.033145901154187626,67.42869727646101,0.01995522263286801
ZFHX2,112,0.033145901154187626,64.09826516837862,0.018969596084160587
NDUFV2-AS1,112,0.033145901154187626,66.29379101420793,0.019619352179404536
SH3BGRL2,112,0.033145901154187626,60.353913988948314,0.017861472029875203
ZNF550,111,0.0328499556081681,69.11574415113262,0.020454496641353244
CSF1,111,0.0328499556081681,69.89201618942909,0.020684230893586588
YJEFN3,111,0.0328499556081681,65.24615442763528,0.019309308797761254
CA3-AS1,111,0.0328499556081681,65.59836332425438,0.019413543451984133
CDKAL1,111,0.0328499556081681,67.63084387692012,0.020015047018916876
AL512625.1,111,0.0328499556081681,71.21188883149162,0.02107484132331803
RNASEL,111,0.0328499556081681,63.04382040623278,0.0186575378532799
NFATC2,111,0.0328499556081681,73.54038271377921,0.02176394871671477
ZNF682,111,0.0328499556081681,59.962128906381494,0.01774552497969266
UCN,111,0.0328499556081681,72.35687387838462,0.02141369454820498
AL645728.1,111,0.0328499556081681,67.61215167880943,0.0200095151461407
AC010735.2,111,0.0328499556081681,67.13011436083988,0.01986685834887241
TRIM2,111,0.0328499556081681,73.73324512065193,0.02182102548702336
HYKK,111,0.0328499556081681,67.72165659667844,0.02004192263885127
AL358115.1,111,0.0328499556081681,88.41366982366915,0.026165631791556423
GIN1,111,0.0328499556081681,73.82562219269002,0.021848364070047355
ALOX15B,111,0.0328499556081681,77.83978197136014,0.02303633677755553
CCL20,111,0.0328499556081681,115.52347903601108,0.0341886590813883
FGFR3,111,0.0328499556081681,83.62910348606229,0.024749660694306685
CAV1,111,0.0328499556081681,97.10503268976527,0.028737801920617125
TIGD5,111,0.0328499556081681,56.65220381583326,0.01676596739148661
ZNF615,111,0.0328499556081681,67.88902614356847,0.020091454910792683
MCM6,110,0.032554010062148565,63.842232095460815,0.018893824236596867
THAP7-AS1,110,0.032554010062148565,66.77352549688433,0.019761327462824604
ACTA1,110,0.032554010062148565,131.47445761149888,0.0389092801454569
DSE,110,0.032554010062148565,59.4883864263892,0.01760532300277869
ZFP28,110,0.032554010062148565,69.15525639871592,0.020466190115038745
MDC1,110,0.032554010062148565,62.43403432183344,0.018477074377577223
SCFD2,110,0.032554010062148565,59.001484038670576,0.01746122640978709
ZNF670,110,0.032554010062148565,72.26598315964216,0.021386795844818632
GDPD5,110,0.032554010062148565,66.65312792994297,0.019725696339136716
C2CD5,110,0.032554010062148565,66.53618321442482,0.0196910870714486
CKAP2,110,0.032554010062148565,69.3408482044958,0.020521115183337022
SLC30A8,110,0.032554010062148565,144.1911626693973,0.042672732367386
FAM168A,110,0.032554010062148565,60.84244221490487,0.01800604978245187
ZNF891,110,0.032554010062148565,62.66394778262107,0.01854511624226726
GOLGA6L10,110,0.032554010062148565,70.29141161037609,0.02080243018951645
ZNF248,110,0.032554010062148565,65.90639138268516,0.019504702983925766
AL353572.4,110,0.032554010062148565,64.31168232384478,0.019032755940764954
B3GNT8,109,0.03225806451612903,68.40327347683174,0.02024364411862437
ZNF333,109,0.03225806451612903,67.00394149354517,0.01982951805076803
UBE3D,109,0.03225806451612903,62.734769402987766,0.01856607558537667
ACAD11,109,0.03225806451612903,61.39483350318061,0.018169527523877065
AL162595.1,109,0.03225806451612903,63.294372509205495,0.0187316876322005
QSOX2,109,0.03225806451612903,64.55957880182581,0.01910611979929737
MTHFSD,109,0.03225806451612903,55.9203780294627,0.016549386809548
NUAK2,109,0.03225806451612903,77.97564212289872,0.023076543984284912
C21orf91,109,0.03225806451612903,62.144341112335965,0.01839134096251434
LIME1,109,0.03225806451612903,61.28191745608692,0.018136110522665557
GATA6,109,0.03225806451612903,60.819450822018176,0.017999245582130268
AC068587.4,109,0.03225806451612903,69.22648828254935,0.02048727087379383
NXPH3,109,0.03225806451612903,79.67618123323712,0.02357981095982158
TLE4,109,0.03225806451612903,78.08058257695649,0.023107600644260578
S100A8,109,0.03225806451612903,117.81617024777469,0.03486717083390787
PLEKHG2,109,0.03225806451612903,60.3964396626904,0.017874057313610654
TRIM21,109,0.03225806451612903,67.53689850796236,0.019987244305404665
AC078846.1,109,0.03225806451612903,72.69578133524537,0.021513992700575725
FAXDC2,109,0.03225806451612903,67.19214811607728,0.019885216962437786
ARL15,109,0.03225806451612903,61.65190703290209,0.01824560728999766
ACHE,109,0.03225806451612903,67.85461069507555,0.020081269812096937
KRBOX1,109,0.03225806451612903,66.13253330522627,0.019571628678670103
NBPF1,109,0.03225806451612903,63.59104400228765,0.01881948623920913
ABCA7,109,0.03225806451612903,73.2498409606088,0.02167796417893128
MELTF-AS1,109,0.03225806451612903,64.7001758595065,0.01914772887230142
MAP3K21,108,0.0319621189701095,62.203404294719746,0.018408820448274563
PLCXD2,108,0.0319621189701095,71.33747035680797,0.02111200661639774
PCAT1,108,0.0319621189701095,72.02670878280529,0.02131598365871716
C1orf226,108,0.0319621189701095,63.3433346410574,0.018746177757045696
SLC35B4,108,0.0319621189701095,55.374250509796326,0.016387762802544045
LTB4R,108,0.0319621189701095,67.30773743802847,0.019919425107436658
ERMAP,108,0.0319621189701095,62.47822608560403,0.018490152733235878
PIP4P2,108,0.0319621189701095,75.0154565035328,0.0222004902348425
ADRB2,108,0.0319621189701095,83.14370761521448,0.024606009948273003
LRP1B,108,0.0319621189701095,79.77472260913075,0.023608973841115936
GLIS2,108,0.0319621189701095,61.20544849651044,0.01811347987467015
LINC00578,108,0.0319621189701095,76.7482406110128,0.022713299973664634
TRIM59,108,0.0319621189701095,65.99100669692679,0.019529744509300617
ZNF436,108,0.0319621189701095,66.87537336342771,0.019791468885299708
PPM1F,108,0.0319621189701095,60.92917652255397,0.01803171841448771
SPEG,108,0.0319621189701095,61.02724683557872,0.018060741886824126
TPCN2,108,0.0319621189701095,54.1155596218483,0.016015258840440454
ZNF555,108,0.0319621189701095,79.53289526639084,0.02353740611612632
RFX2,108,0.0319621189701095,64.68816894125756,0.019144175478324227
ATXN7L1,108,0.0319621189701095,65.02481503254154,0.019243804389624603
ZNF34,108,0.0319621189701095,61.136932233368974,0.018093202791763532
SPDL1,108,0.0319621189701095,59.181793516866605,0.01751458819676431
AC009404.1,108,0.0319621189701095,72.93712677267241,0.021585417807834392
THRSP,108,0.0319621189701095,74.86512736494355,0.022156000995840055
AP003307.1,107,0.03166617342408997,63.14382669277073,0.01868713426835476
SMG8,107,0.03166617342408997,55.53466140689255,0.01643523569307267
ZNF784,107,0.03166617342408997,56.46163226223837,0.01670956858900218
LINC01135,107,0.03166617342408997,67.10228866362084,0.01985862345771555
SSH1,107,0.03166617342408997,58.66326896546872,0.017361133165276328
H3C6,107,0.03166617342408997,60.34495762842483,0.017858821434869734
AC073389.1,107,0.03166617342408997,59.225069061680585,0.017527395401503578
LINC00824,107,0.03166617342408997,73.40629532718138,0.021724266151873745
INPP5A,107,0.03166617342408997,57.35236514698387,0.01697317701893574
PDZRN3,107,0.03166617342408997,66.69686393029583,0.019738639813641858
EMSLR,107,0.03166617342408997,57.46541884461504,0.017006634757210724
CCDC7,107,0.03166617342408997,68.47103825373071,0.020263698802524627
NRXN3,107,0.03166617342408997,79.98950368748456,0.023672537344624017
PRRT3-AS1,107,0.03166617342408997,57.545210371797644,0.017030248704290513
TRIM17,107,0.03166617342408997,52.78576588128581,0.015621712305796334
ZNF551,107,0.03166617342408997,64.01861660605965,0.01894602444689543
CBX7,107,0.03166617342408997,62.987000184598145,0.018640722161763285
AC022144.1,107,0.03166617342408997,81.75706032901131,0.024195637860021105
ZNF232,107,0.03166617342408997,56.72899432972307,0.016788693202048854
AL355075.4,107,0.03166617342408997,74.67596481133889,0.022100019180627074
ATP6AP1L,107,0.03166617342408997,70.692997219864,0.020921277661989937
SGO2,107,0.03166617342408997,64.55280045990705,0.019104113779197112
LINC01569,107,0.03166617342408997,65.63656335776707,0.01942484858176001
RBBP8NL,107,0.03166617342408997,62.08404261435083,0.018373495890603973
MYCL,107,0.03166617342408997,63.98941018929515,0.018937380937938782
ZNF184,107,0.03166617342408997,58.194170987552376,0.017222305708065218
CNTD1,107,0.03166617342408997,81.67534037985722,0.02417145320504801
WNT3,107,0.03166617342408997,63.91346321682059,0.018914904769701268
KIAA1958,107,0.03166617342408997,69.59458521686912,0.02059620752200921
DPY19L1,107,0.03166617342408997,62.615681129058444,0.01853083194112413
MRM1,106,0.031370227878070436,61.851203261324905,0.01830458812113788
LINC02256,106,0.031370227878070436,72.10532757518895,0.02133925054015654
LOXL2,106,0.031370227878070436,75.46656377618262,0.022333993422960233
SDR42E2,106,0.031370227878070436,74.40188295765195,0.022018905876783647
IRF2-DT,106,0.031370227878070436,64.56254934766555,0.019106998919107887
SDR42E1,106,0.031370227878070436,64.57151498918616,0.01910965226078312
MEF2B,106,0.031370227878070436,57.53883042146008,0.017028360586404286
ZSCAN31,106,0.031370227878070436,59.982032072972004,0.017751415233196805
PDC-AS1,106,0.031370227878070436,75.55679614854657,0.022360697291668116
TCP11L1,106,0.031370227878070436,63.2707107921172,0.018724685052417048
AC253572.1,106,0.031370227878070436,71.03398556897417,0.02102219164515365
RNF183,106,0.031370227878070436,67.86272073923821,0.0200836699435449
LINC01176,106,0.031370227878070436,66.67389425547054,0.019731842040683796
MTA2,106,0.031370227878070436,69.07777650951878,0.020443260286924766
GALNT5,106,0.031370227878070436,95.61593580262262,0.028297110329275708
ZNF525,105,0.031074282332050902,61.277534631217385,0.018134813445166435
ZNF384,105,0.031074282332050902,64.3592789482139,0.01904684194975256
AL691432.2,105,0.031074282332050902,65.54699550010073,0.019398341373217144
GPAT2,105,0.031074282332050902,66.22127530941634,0.019597891479555
DENND2A,105,0.031074282332050902,53.27069273207949,0.015765224247434
MYEOV,105,0.031074282332050902,70.89840156668235,0.020982066163563882
SULT1A3,105,0.031074282332050902,65.72284780872418,0.019450384080711508
MAT1A,105,0.031074282332050902,91.45352439824057,0.027065263213447936
LINC01703,105,0.031074282332050902,56.820647917060626,0.016815817672998112
ZFYVE26,105,0.031074282332050902,67.62537479116745,0.02001342846734757
SLC10A7,105,0.031074282332050902,66.01903911244479,0.01953804057781734
PHF7,105,0.031074282332050902,72.00139118335126,0.021308491027922837
FOXJ1,105,0.031074282332050902,72.39594131589519,0.021425256382330626
SDC3,105,0.031074282332050902,59.0332750600015,0.017470634820953387
AC026801.2,105,0.031074282332050902,61.700445731551106,0.01825997210167242
CACNA2D2,105,0.031074282332050902,71.41887030248577,0.02113609656776732
CACTIN,105,0.031074282332050902,58.51789297901251,0.01731810978958642
AC008764.8,105,0.031074282332050902,66.29960372740712,0.019621072425986125
AL356488.3,105,0.031074282332050902,65.60923964883739,0.019416762251801535
PHLPP2,105,0.031074282332050902,63.741279538305385,0.018863947776947436
MSANTD4,105,0.031074282332050902,55.08303736567709,0.016301579569599614
WASF1,105,0.031074282332050902,66.08942910633947,0.01955887218299481
ZNF25,105,0.031074282332050902,65.0651910508384,0.01925575349240556
GEMIN5,104,0.030778336786031372,58.80407034078613,0.017402802705174945
LRRC46,104,0.030778336786031372,54.456304523132204,0.016116100776304293
NBEA,104,0.030778336786031372,66.91660008161115,0.0198036697489231
BMP8B,104,0.030778336786031372,66.53976888088182,0.019692148233466062
BDNF-AS,104,0.030778336786031372,65.42946542167256,0.019363558869983002
LRTM1,104,0.030778336786031372,93.29028693977435,0.02760884490671037
EVI5L,104,0.030778336786031372,62.34092938923059,0.01844952038746096
AC010359.3,104,0.030778336786031372,62.73559083959159,0.01856631868588091
H2BC7,104,0.030778336786031372,80.85545123209732,0.023928810663538715
C16orf46,104,0.030778336786031372,58.792913152829485,0.01739950078509307
LIMD2,104,0.030778336786031372,58.45467820553476,0.017299401658933046
CELSR3,104,0.030778336786031372,68.19123022730639,0.020180890863363832
ZNF780B,104,0.030778336786031372,60.20709076899086,0.01781802035187655
MMAA,104,0.030778336786031372,63.3400428771404,0.01874520357417591
KCNF1,104,0.030778336786031372,67.89438349290512,0.020093040394467333
TFAP2A-AS1,104,0.030778336786031372,61.08024059744554,0.01807642515461543
CATSPERG,104,0.030778336786031372,59.74844340913077,0.01768228570853234
OSGEPL1,104,0.030778336786031372,65.7272252994709,0.019451679579600742
CENPU,104,0.030778336786031372,53.1433616836682,0.015727541190786683
ZNF805,104,0.030778336786031372,67.0609843081886,0.019846399617694167
AL021578.1,104,0.030778336786031372,66.6133871438555,0.019713935230498816
CFAP251,104,0.030778336786031372,66.93532527835148,0.01980921138749674
AC009236.1,104,0.030778336786031372,74.49418881882167,0.022046223385268324
CDKL5,104,0.030778336786031372,59.839210954376476,0.01770914795927093
BBS10,104,0.030778336786031372,60.49535348359032,0.01790333041834576
HOXC13,103,0.030482391240011838,54.41509326774468,0.01610390448882648
ADIRF-AS1,103,0.030482391240011838,65.25297613125748,0.01931132765056451
PELI3,103,0.030482391240011838,52.1872322716616,0.015444578949885055
AC106795.2,103,0.030482391240011838,69.47065052259491,0.020559529601241463
FANCG,103,0.030482391240011838,56.182829573263255,0.016627058174981727
IL11RA,103,0.030482391240011838,58.41084052149338,0.017286428091593187
AL353135.2,103,0.030482391240011838,79.02106764309772,0.02338593301068296
ZBTB47,103,0.030482391240011838,54.92255004817461,0.01625408406279213
ASAP3,103,0.030482391240011838,63.07178600335078,0.018665814147188747
AP001372.2,103,0.030482391240011838,58.86643728804323,0.017421259925434515
CEP152,103,0.030482391240011838,62.18463254879225,0.01840326503367631
ZHX3,103,0.030482391240011838,52.591669084115836,0.015564270223177223
AC138696.2,103,0.030482391240011838,53.14701050521741,0.01572862104327239
GUCA1B,103,0.030482391240011838,69.94953567298754,0.020701253528555057
KPNA7,103,0.030482391240011838,65.5879760057109,0.0194104693713261
RGS22,103,0.030482391240011838,70.74368375789915,0.02093627811716459
LCN2,103,0.030482391240011838,73.99953213466625,0.021899831942783738
SLCO3A1,103,0.030482391240011838,62.79491190880008,0.01858387449209828
ANK1,103,0.030482391240011838,87.92034720641722,0.026019635160230016
GDPGP1,103,0.030482391240011838,61.25579086099618,0.018128378473215797
BCL2A1,103,0.030482391240011838,70.88238250277843,0.02097732539295011
FCSK,103,0.030482391240011838,60.01726304366096,0.017761841682054146
IL27RA,103,0.030482391240011838,54.946688687914815,0.016261227785710215
