"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","prevalence_difference","absolute_log2FC","direction","samples_tested","samples_prevalence_25pct","samples_prevalence_50pct","minimum_sample_prevalence","mean_sample_prevalence","maximum_sample_prevalence","consistency_category","biological_review_flag","fc_score","prevalence_score","specificity_score","significance_score","consistency_score","biomarker_score","adjusted_biomarker_score","priority_rank"
1.28566278087978e-52,0.581880278981335,0.682,0.361,4.70886850125029e-48,"IRX3",0.321,0.581880278981335,"Malignant_enriched",3,3,3,0.535971223021583,0.668836911119103,0.813157894736842,"Consistent_3_of_3","Standard_candidate",0.290940139490667,0.682,0.321,1,1,0.623335034872667,0.623335034872667,362
1.69846762866939e-44,0.679646452045178,0.664,0.387,6.22080753676451e-40,"NINJ1",0.277,0.679646452045178,"Malignant_enriched",3,3,2,0.341726618705036,0.636329827795878,0.826315789473684,"Consistent_3_of_3","Standard_candidate",0.339823226022589,0.664,0.277,1,1,0.623155806505647,0.623155806505647,363
2.76142723485569e-47,0.678023913850196,0.682,0.422,1.01140033903825e-42,"BAD",0.26,0.678023913850196,"Malignant_enriched",3,3,3,0.579136690647482,0.672032026922078,0.815789473684211,"Consistent_3_of_3","Standard_candidate",0.339011956925098,0.682,0.26,1,1,0.623152989231275,0.623152989231275,364
3.86899151343253e-46,0.652012234406633,0.691,0.425,1.4170568317098e-41,"MRPL36",0.266,0.652012234406633,"Malignant_enriched",3,3,3,0.615598885793872,0.684008160719628,0.810526315789474,"Consistent_3_of_3","Standard_candidate",0.326006117203317,0.691,0.266,1,1,0.622901529300829,0.622901529300829,365
5.79097757011516e-47,0.602578416733561,0.684,0.381,2.12100344483038e-42,"PIN1",0.303,0.602578416733561,"Malignant_enriched",3,3,3,0.632311977715877,0.681394160437667,0.75,"Consistent_3_of_3","Standard_candidate",0.301289208366781,0.684,0.303,1,1,0.622722302091695,0.622722302091695,366
2.12023050505647e-46,0.765510274752277,0.613,0.343,7.76555624781982e-42,"HAGH",0.27,0.765510274752277,"Malignant_enriched",3,3,2,0.454038997214485,0.606994445493305,0.784210526315789,"Consistent_3_of_3","Standard_candidate",0.382755137376138,0.613,0.27,1,1,0.622288784344035,0.622288784344035,367
1.55976849430352e-45,0.92132914165868,0.529,0.274,5.71280808723607e-41,"SERTAD3",0.255,0.92132914165868,"Malignant_enriched",3,3,1,0.273381294964029,0.505318565848099,0.757894736842105,"Consistent_3_of_3","Standard_candidate",0.46066457082934,0.529,0.255,1,1,0.621966142707335,0.621966142707335,368
4.0551347155067e-44,0.550480959272148,0.713,0.411,1.48523364090149e-39,"UQCC3",0.302,0.550480959272148,"Malignant_enriched",3,3,3,0.576601671309192,0.713530861280774,0.815789473684211,"Consistent_3_of_3","Standard_candidate",0.275240479636074,0.713,0.302,1,1,0.621810119909018,0.621810119909018,369
1.36037592667358e-50,0.815975692716803,0.572,0.295,4.98251286903464e-46,"RNASEH2C",0.277,0.815975692716803,"Malignant_enriched",3,3,1,0.431754874651811,0.559354363745479,0.789473684210526,"Consistent_3_of_3","Standard_candidate",0.407987846358402,0.572,0.277,1,1,0.6217969615896,0.6217969615896,370
2.01602244014856e-44,0.83309085843455,0.577,0.317,7.3838837892881e-40,"SIGIRR",0.26,0.83309085843455,"Malignant_enriched",3,3,2,0.392086330935252,0.562359911220708,0.671309192200557,"Consistent_3_of_3","Standard_candidate",0.416545429217275,0.577,0.26,1,1,0.621536357304319,0.621536357304319,371
8.70189777434831e-47,0.683781940109307,0.646,0.364,3.18715707883281e-42,"RBM47",0.282,0.683781940109307,"Malignant_enriched",3,3,2,0.493036211699164,0.652342374744099,0.748201438848921,"Consistent_3_of_3","Standard_candidate",0.341890970054654,0.646,0.282,1,1,0.621072742513664,0.621072742513664,372
4.50142011517574e-40,0.559697814600396,0.731,0.459,1.64869013138427e-35,"POLR2F",0.272,0.559697814600396,"Malignant_enriched",3,3,3,0.721052631578947,0.732632260999586,0.755395683453237,"Consistent_3_of_3","Standard_candidate",0.279848907300198,0.731,0.272,1,1,0.620562226825049,0.620562226825049,373
1.99346251815244e-35,1.97923216186751,0.277,0.111,7.30125581898512e-31,"SYT1",0.166,1.97923216186751,"Malignant_enriched",3,2,0,0.214484679665738,0.280929450838977,0.330935251798561,"Consistent_2_of_3","Standard_candidate",0.989616080933755,0.277,0.166,1,0.67,0.620004020233439,0.620004020233439,374
6.99119744100442e-63,1.60880168529005,0.413,0.152,2.56059597474228e-58,"RXYLT1",0.261,1.60880168529005,"Malignant_enriched",3,2,2,0.0935251798561151,0.386435774412284,0.542105263157895,"Consistent_2_of_3","Standard_candidate",0.804400842645025,0.413,0.261,1,0.67,0.619900210661256,0.619900210661256,375
9.61616943872458e-46,0.762673432752545,0.603,0.335,3.52201821862727e-41,"UHMK1",0.268,0.762673432752545,"Malignant_enriched",3,3,3,0.543165467625899,0.597555668996543,0.639473684210526,"Consistent_3_of_3","Standard_candidate",0.381336716376272,0.603,0.268,1,1,0.619534179094068,0.619534179094068,376
1.1476280600893e-40,0.543222154951691,0.74,0.476,4.20330253288306e-36,"ECH1",0.264,0.543222154951691,"Malignant_enriched",3,3,3,0.615107913669065,0.72992968182264,0.794736842105263,"Consistent_3_of_3","Standard_candidate",0.271611077475846,0.74,0.264,1,1,0.618702769368961,0.618702769368961,377
1.17780133461909e-38,0.524296136404504,0.833,0.651,4.31381516817588e-34,"BLVRB",0.182,0.524296136404504,"Malignant_enriched",3,3,3,0.610027855153203,0.839831322158224,0.956834532374101,"Consistent_3_of_3","Standard_candidate",0.262148068202252,0.833,0.182,1,1,0.618537017050563,0.618537017050563,378
3.21284538787026e-45,0.836211142567623,0.573,0.326,1.17673675176136e-40,"JOSD2",0.247,0.836211142567623,"Malignant_enriched",3,3,2,0.384401114206128,0.564186967388412,0.797368421052632,"Consistent_3_of_3","Standard_candidate",0.418105571283811,0.573,0.247,1,1,0.618526392820953,0.618526392820953,379
4.71454972815944e-94,1.36007919561788,0.484,0.146,1.72675098343568e-89,"RTN2",0.338,1.36007919561788,"Malignant_enriched",3,2,2,0.247910863509749,0.486675828667077,0.647368421052632,"Consistent_2_of_3","Standard_candidate",0.68003959780894,0.484,0.338,1,0.67,0.618409899452235,0.618409899452235,380
8.04495134396577e-39,0.51850752364874,0.752,0.489,2.9465438792409e-34,"CACYBP",0.263,0.51850752364874,"Malignant_enriched",3,3,3,0.643884892086331,0.742774219269944,0.818421052631579,"Consistent_3_of_3","Standard_candidate",0.25925376182437,0.752,0.263,1,1,0.617813440456092,0.617813440456092,381
8.40155318960923e-50,1.0520521951568,0.432,0.184,3.07715287122628e-45,"SAYSD1",0.248,1.0520521951568,"Malignant_enriched",3,3,1,0.258992805755396,0.416008890585816,0.568421052631579,"Consistent_3_of_3","Standard_candidate",0.5260260975784,0.432,0.248,1,1,0.6175065243946,0.6175065243946,382
1.71471254271224e-25,0.54149902403695,0.821,0.645,6.28030615893787e-21,"SELENOS",0.176,0.54149902403695,"Malignant_enriched",3,3,3,0.682451253481894,0.832570208310701,0.97841726618705,"Consistent_3_of_3","Standard_candidate",0.270749512018475,0.821,0.176,1,1,0.617087378004619,0.617087378004619,383
2.161728885659e-63,1.73878913712462,0.336,0.096,7.91754821661464e-59,"CEACAM5",0.24,1.73878913712462,"Malignant_enriched",3,2,1,0.00278551532033426,0.334489025111827,0.615789473684211,"Consistent_2_of_3","Standard_candidate",0.86939456856231,0.336,0.24,1,0.67,0.616548642140577,0.616548642140577,384
4.63444855276144e-55,1.32553615854616,0.566,0.299,1.6974131269344e-50,"TNFSF10",0.267,1.32553615854616,"Malignant_enriched",3,2,2,0.0251798561151079,0.520549371967021,0.828947368421053,"Consistent_2_of_3","Standard_candidate",0.66276807927308,0.566,0.267,1,0.67,0.61629201981827,0.61629201981827,385
1.27446189546108e-46,0.76050081687159,0.587,0.32,4.66784413831574e-42,"PLD3",0.267,0.76050081687159,"Malignant_enriched",3,3,2,0.442446043165468,0.573739161434377,0.710526315789474,"Consistent_3_of_3","Standard_candidate",0.380250408435795,0.587,0.267,1,1,0.615862602108949,0.615862602108949,386
1.84714166777679e-44,0.785545679422354,0.58,0.322,6.76534107239928e-40,"GRAMD1A",0.258,0.785545679422354,"Malignant_enriched",3,3,2,0.435251798561151,0.565826248252241,0.755263157894737,"Consistent_3_of_3","Standard_candidate",0.392772839711177,0.58,0.258,1,1,0.615793209927794,0.615793209927794,387
5.71736011675186e-29,0.770935460295075,0.638,0.429,2.09404031636153e-24,"POLE4",0.209,0.770935460295075,"Malignant_enriched",3,3,3,0.543165467625899,0.630725292218944,0.696378830083565,"Consistent_3_of_3","Standard_candidate",0.385467730147537,0.638,0.209,1,1,0.615766932536884,0.615766932536884,388
1.86187353670401e-45,0.829640967312082,0.552,0.296,6.8192980155321e-41,"CXXC5",0.256,0.829640967312082,"Malignant_enriched",3,3,1,0.392757660167131,0.539571245803533,0.776315789473684,"Consistent_3_of_3","Standard_candidate",0.414820483656041,0.552,0.256,1,1,0.61530512091401,0.61530512091401,389
3.53380114858883e-44,0.836967245139896,0.546,0.291,1.29429000868215e-39,"MRPS18B",0.255,0.836967245139896,"Malignant_enriched",3,3,2,0.392086330935252,0.533417429668639,0.623955431754875,"Consistent_3_of_3","Standard_candidate",0.418483622569948,0.546,0.255,1,1,0.614820905642487,0.614820905642487,390
3.88444668819476e-38,0.598471569567423,0.681,0.412,1.42271744401821e-33,"TRPS1",0.269,0.598471569567423,"Malignant_enriched",3,3,3,0.50974930362117,0.674573761310553,0.873684210526316,"Consistent_3_of_3","Standard_candidate",0.299235784783711,0.681,0.269,1,1,0.614808946195928,0.614808946195928,391
4.70759784950526e-43,0.599104680723122,0.681,0.413,1.7242047883598e-38,"EMC10",0.268,0.599104680723122,"Malignant_enriched",3,3,2,0.481894150417827,0.681463139120722,0.839473684210526,"Consistent_3_of_3","Standard_candidate",0.299552340361561,0.681,0.268,1,1,0.61468808509039,0.61468808509039,392
1.88220094624698e-52,0.953050748813541,0.466,0.206,6.8937491857242e-48,"NFU1",0.26,0.953050748813541,"Malignant_enriched",3,3,1,0.394736842105263,0.46650209520113,0.551532033426184,"Consistent_3_of_3","Standard_candidate",0.476525374406771,0.466,0.26,1,1,0.614331343601693,0.614331343601693,393
2.84872028940735e-54,0.674405119318101,0.606,0.312,1.04337229319834e-49,"CMC1",0.294,0.674405119318101,"Malignant_enriched",3,3,3,0.520891364902507,0.603051128954628,0.694736842105263,"Consistent_3_of_3","Standard_candidate",0.33720255965905,0.606,0.294,1,1,0.614300639914763,0.614300639914763,394
4.92992103225065e-53,1.48793147459907,0.475,0.231,1.80563287727212e-48,"NFKBIZ",0.244,1.48793147459907,"Malignant_enriched",3,2,1,0.15041782729805,0.452524735819027,0.91578947368421,"Consistent_2_of_3","Standard_candidate",0.743965737299535,0.475,0.244,1,0.67,0.613791434324884,0.613791434324884,395
3.74009176555757e-50,0.854045641053235,0.519,0.254,1.36984601005312e-45,"FAM174A",0.265,0.854045641053235,"Malignant_enriched",3,3,1,0.366906474820144,0.504401557188496,0.689473684210526,"Consistent_3_of_3","Standard_candidate",0.427022820526617,0.519,0.265,1,1,0.613555705131654,0.613555705131654,396
2.10477723939623e-47,0.8531298760227,0.519,0.254,7.70895711701262e-43,"PGP",0.265,0.8531298760227,"Malignant_enriched",3,3,1,0.454038997214485,0.515936765321653,0.597368421052632,"Consistent_3_of_3","Standard_candidate",0.42656493801135,0.519,0.265,1,1,0.613441234502837,0.613441234502837,397
1.68062111994977e-70,1.75616818248009,0.313,0.077,6.15544291392804e-66,"CCDC151",0.236,1.75616818248009,"Malignant_enriched",3,2,1,0.0157894736842105,0.340406742191645,0.60431654676259,"Consistent_2_of_3","Standard_candidate",0.878084091240045,0.313,0.236,1,0.67,0.613321022810011,0.613321022810011,398
1.39372122907765e-39,0.707480430964689,0.614,0.354,5.1046433736198e-35,"ARL3",0.26,0.707480430964689,"Malignant_enriched",3,3,2,0.446043165467626,0.601285756323837,0.760445682451253,"Consistent_3_of_3","Standard_candidate",0.353740215482345,0.614,0.26,1,1,0.613235053870586,0.613235053870586,399
2.40704707310302e-36,0.512029256760451,0.759,0.523,8.8160506099471e-32,"MTCH1",0.236,0.512029256760451,"Malignant_enriched",3,3,3,0.654676258992806,0.749315680134385,0.857894736842105,"Consistent_3_of_3","Standard_candidate",0.256014628380225,0.759,0.236,1,1,0.613003657095056,0.613003657095056,400
9.25985854985682e-49,1.00785823154012,0.437,0.189,3.39151579247056e-44,"MACROD1",0.248,1.00785823154012,"Malignant_enriched",3,3,1,0.262589928057554,0.420152269915485,0.607894736842105,"Consistent_3_of_3","Standard_candidate",0.50392911577006,0.437,0.248,1,1,0.612982278942515,0.612982278942515,401
3.48056859713483e-29,0.67653312974666,0.676,0.461,1.2747930543866e-24,"NDUFA10",0.215,0.67653312974666,"Malignant_enriched",3,3,2,0.377697841726619,0.651306112418378,0.807799442896936,"Consistent_3_of_3","Standard_candidate",0.33826656487333,0.676,0.215,1,1,0.612766641218333,0.612766641218333,402
6.8501192963253e-106,3.12756462259232,0.419,0.105,2.5089246934721e-101,"ISOC1",0.314,3.12756462259232,"Malignant_enriched",3,1,1,0.161870503597122,0.403201813274494,0.816155988857939,"Sample_specific","Standard_candidate",1,0.419,0.314,1,0.33,0.6126,0.6126,403
4.38883769034849e-51,0.743860359562716,0.566,0.285,1.60745569246704e-46,"SRSF6",0.281,0.743860359562716,"Malignant_enriched",3,3,3,0.506963788300836,0.569316087959423,0.611510791366906,"Consistent_3_of_3","Standard_candidate",0.371930179781358,0.566,0.281,1,1,0.61238254494534,0.61238254494534,404
1.55101041018245e-42,1.12579718741318,0.389,0.171,5.68073072833425e-38,"RAB17",0.218,1.12579718741318,"Malignant_enriched",3,3,0,0.323741007194245,0.383723667598687,0.426315789473684,"Consistent_3_of_3","Standard_candidate",0.56289859370659,0.389,0.218,1,1,0.612124648426648,0.612124648426648,405
3.57475624142762e-42,0.692180507565537,0.621,0.367,1.30929022098528e-37,"TMEM208",0.254,0.692180507565537,"Malignant_enriched",3,3,2,0.334261838440111,0.627165911311414,0.802631578947368,"Consistent_3_of_3","Standard_candidate",0.346090253782768,0.621,0.254,1,1,0.611522563445692,0.611522563445692,406
6.7569968121675e-41,0.683069162570246,0.645,0.412,2.47481765242447e-36,"MEA1",0.233,0.683069162570246,"Malignant_enriched",3,3,2,0.496402877697842,0.630013391427307,0.842105263157895,"Consistent_3_of_3","Standard_candidate",0.341534581285123,0.645,0.233,1,1,0.610983645321281,0.610983645321281,407
1.4947926565175e-44,0.517462223913225,0.682,0.383,5.47482758376101e-40,"BSCL2",0.299,0.517462223913225,"Malignant_enriched",3,3,3,0.62116991643454,0.679434525975466,0.755263157894737,"Consistent_3_of_3","Standard_candidate",0.258731111956613,0.682,0.299,1,1,0.610882777989153,0.610882777989153,408
1.42805583758336e-45,1.25287124109841,0.316,0.111,5.23039731073281e-41,"ZBED5-AS1",0.205,1.25287124109841,"Malignant_enriched",3,3,0,0.251798561151079,0.310009186610541,0.357894736842105,"Consistent_3_of_3","Standard_candidate",0.626435620549205,0.316,0.205,1,1,0.610808905137301,0.610808905137301,409
1.90328445503716e-52,1.73631104448103,0.331,0.114,6.9709696450191e-48,"STAU2",0.217,1.73631104448103,"Malignant_enriched",3,2,1,0.212230215827338,0.323890548900859,0.504178272980501,"Consistent_2_of_3","Standard_candidate",0.868155522240515,0.331,0.217,1,0.67,0.610638880560129,0.610638880560129,410
1.53895227077545e-59,1.88164432574817,0.258,0.06,5.63656658694218e-55,"CDKN1C",0.198,1.88164432574817,"Malignant_enriched",3,2,0,0.123684210526316,0.261417378338936,0.387186629526462,"Consistent_2_of_3","Standard_candidate",0.940822162874085,0.258,0.198,1,0.67,0.610405540718521,0.610405540718521,411
2.03885458477573e-55,0.909326836766321,0.463,0.193,7.46750880219958e-51,"FLYWCH2",0.27,0.909326836766321,"Malignant_enriched",3,3,1,0.266187050359712,0.444671449469951,0.65,"Consistent_3_of_3","Standard_candidate",0.45466341838316,0.463,0.27,1,1,0.61026585459579,0.61026585459579,412
4.9925331379965e-48,0.755507276388245,0.556,0.283,1.8285651871226e-43,"HDDC2",0.273,0.755507276388245,"Malignant_enriched",3,3,2,0.465181058495822,0.564690543416315,0.676258992805755,"Consistent_3_of_3","Standard_candidate",0.377753638194122,0.556,0.273,1,1,0.610238409548531,0.610238409548531,413
3.04804526924861e-51,0.941085631991993,0.453,0.194,1.116377060315e-46,"SPR",0.259,0.941085631991993,"Malignant_enriched",3,3,0,0.426183844011142,0.455042475329222,0.47841726618705,"Consistent_3_of_3","Standard_candidate",0.470542815995997,0.453,0.259,1,1,0.610035703998999,0.610035703998999,414
1.84139653874828e-39,0.585330945335301,0.673,0.412,6.74429896281943e-35,"FLOT1",0.261,0.585330945335301,"Malignant_enriched",3,3,3,0.573816155988858,0.662065943199113,0.836842105263158,"Consistent_3_of_3","Standard_candidate",0.29266547266765,0.673,0.261,1,1,0.609966368166913,0.609966368166913,415
1.10776729163648e-39,1.03133973125152,0.436,0.219,4.05730848234775e-35,"LLGL2",0.217,1.03133973125152,"Malignant_enriched",3,3,1,0.264623955431755,0.453334831035626,0.669064748201439,"Consistent_3_of_3","Standard_candidate",0.51566986562576,0.436,0.217,1,1,0.60951746640644,0.60951746640644,416
1.69916370192632e-41,0.565039964097961,0.655,0.367,6.22335697467533e-37,"MRPS14",0.288,0.565039964097961,"Malignant_enriched",3,3,3,0.575539568345324,0.647764521120239,0.713157894736842,"Consistent_3_of_3","Standard_candidate",0.28251998204898,0.655,0.288,1,1,0.609229995512245,0.609229995512245,417
2.94156500385286e-41,0.717472400789756,0.595,0.343,1.07737759831115e-36,"FAM102A",0.252,0.717472400789756,"Malignant_enriched",3,3,2,0.476323119777159,0.608351553620027,0.76978417266187,"Consistent_3_of_3","Standard_candidate",0.358736200394878,0.595,0.252,1,1,0.60908405009872,0.60908405009872,418
1.22281918377868e-48,0.895217961460383,0.475,0.215,4.4786975425078e-44,"RNF13",0.26,0.895217961460383,"Malignant_enriched",3,3,1,0.359712230215827,0.463103998548705,0.636842105263158,"Consistent_3_of_3","Standard_candidate",0.447608980730192,0.475,0.26,1,1,0.608902245182548,0.608902245182548,419
2.58227242215964e-48,1.17797539463539,0.34,0.122,9.45783097340189e-44,"SKAP1",0.218,1.17797539463539,"Malignant_enriched",3,3,0,0.289473684210526,0.351329140470061,0.474820143884892,"Consistent_3_of_3","Standard_candidate",0.588987697317695,0.34,0.218,1,1,0.608846924329424,0.608846924329424,420
8.55019267171854e-56,1.04695938912629,0.391,0.143,3.13159356794363e-51,"ACOT13",0.248,1.04695938912629,"Malignant_enriched",3,3,1,0.284122562674095,0.385575878836588,0.523684210526316,"Consistent_3_of_3","Standard_candidate",0.523479694563145,0.391,0.248,1,1,0.608669923640786,0.608669923640786,421
1.32427563556241e-37,0.535757200885312,0.688,0.419,4.85029194281088e-33,"LRPAP1",0.269,0.535757200885312,"Malignant_enriched",3,3,3,0.54874651810585,0.690122372121362,0.784210526315789,"Consistent_3_of_3","Standard_candidate",0.267878600442656,0.688,0.269,1,1,0.608369650110664,0.608369650110664,422
6.70276557869856e-35,0.728597021556837,0.616,0.397,2.45495492085414e-30,"GRN",0.219,0.728597021556837,"Malignant_enriched",3,3,1,0.460431654676259,0.598939760374665,0.868421052631579,"Consistent_3_of_3","Standard_candidate",0.364298510778419,0.616,0.219,1,1,0.608074627694605,0.608074627694605,423
7.42888992678953e-52,0.878531042754286,0.476,0.212,2.72090522458593e-47,"BEX4",0.264,0.878531042754286,"Malignant_enriched",3,3,1,0.28133704735376,0.469331205611673,0.684210526315789,"Consistent_3_of_3","Standard_candidate",0.439265521377143,0.476,0.264,1,1,0.607816380344286,0.607816380344286,424
