"gene","sample_id","expressing_fraction","mean_expression"
"EPS15L1","BC12",0.357894736842105,0.179323649886336
"EPS15L1","BC17",0.264623955431755,0.20408856158646
"CFAP20","BC11",0.251798561151079,0.168143155505712
"CFAP20","BC12",0.4,0.194257426500765
"CFAP20","BC17",0.194986072423398,0.141118486343507
"OXLD1","BC11",0.302158273381295,0.191865482100443
"OXLD1","BC12",0.652631578947368,0.405785778042945
"OXLD1","BC17",0.403899721448468,0.326712267519062
"MFSD1","BC11",0.31294964028777,0.197974503597445
"MFSD1","BC12",0.368421052631579,0.17677927894765
"MFSD1","BC17",0.231197771587744,0.171514252006406
"DYNC1LI2","BC11",0.557553956834532,0.452668240681599
"DYNC1LI2","BC12",0.542105263157895,0.309552221541598
"DYNC1LI2","BC17",0.231197771587744,0.174372498584969
"KIF3B","BC11",0.23021582733813,0.150412714828108
"KIF3B","BC12",0.384210526315789,0.181014068360595
"KIF3B","BC17",0.203342618384401,0.150264436074185
"C6orf89","BC11",0.23021582733813,0.154934619115972
"C6orf89","BC12",0.518421052631579,0.291067377385251
"C6orf89","BC17",0.245125348189415,0.1799241421
"HTATSF1","BC11",0.323741007194245,0.228292885942947
"HTATSF1","BC12",0.413157894736842,0.205231699611712
"HTATSF1","BC17",0.342618384401114,0.268953499172077
"RPS6KB1","BC11",0.561151079136691,0.48994725125125
"RPS6KB1","BC12",0.363157894736842,0.16890708726311
"RPS6KB1","BC17",0.0779944289693593,0.0534243089204949
"POR","BC11",0.237410071942446,0.154867772807087
"POR","BC12",0.263157894736842,0.123970937196767
"POR","BC17",0.406685236768802,0.357582912988887
"PPP1R37","BC11",0.233812949640288,0.159518500438685
"PPP1R37","BC12",0.565789473684211,0.320188748725822
"PPP1R37","BC17",0.28133704735376,0.227415743183685
"MLST8","BC11",0.205035971223022,0.13445944646856
"MLST8","BC12",0.523684210526316,0.274030866119332
"MLST8","BC17",0.387186629526462,0.327189853002222
"MAT2A","BC11",0.215827338129496,0.154337923319894
"MAT2A","BC12",0.481578947368421,0.285810525381578
"MAT2A","BC17",0.462395543175487,0.407590738686967
"NABP2","BC11",0.176258992805755,0.104499678992656
"NABP2","BC12",0.536842105263158,0.309939817873908
"NABP2","BC17",0.412256267409471,0.336197498286458
"CDK4","BC11",0.431654676258993,0.311664873829793
"CDK4","BC12",0.660526315789474,0.446450743338512
"CDK4","BC17",0.479108635097493,0.407954252837952
"IARS2","BC11",0.546762589928058,0.486754322811375
"IARS2","BC12",0.581578947368421,0.336277182030345
"IARS2","BC17",0.431754874651811,0.382367986221785
"TMEM223","BC11",0.284172661870504,0.183351676411237
"TMEM223","BC12",0.415789473684211,0.202234698685053
"TMEM223","BC17",0.292479108635098,0.22812950745987
"TM2D3","BC11",0.471223021582734,0.374919941461688
"TM2D3","BC12",0.371052631578947,0.178654405489725
"TM2D3","BC17",0.412256267409471,0.350275166727058
"MOAP1","BC11",0.316546762589928,0.224198974025746
"MOAP1","BC12",0.244736842105263,0.108052300966456
"MOAP1","BC17",0.409470752089136,0.337025184213396
"MDP1","BC11",0.489208633093525,0.401322181740489
"MDP1","BC12",0.244736842105263,0.0976846526997131
"MDP1","BC17",0.256267409470752,0.197502115363937
"PCNA","BC11",0.47841726618705,0.403017570088071
"PCNA","BC12",0.289473684210526,0.144019624068323
"PCNA","BC17",0.284122562674095,0.235167442202529
"CZIB","BC11",0.179856115107914,0.12131636409662
"CZIB","BC12",0.434210526315789,0.215117477644466
"CZIB","BC17",0.431754874651811,0.366876878526371
"RELL1","BC11",0.384892086330935,0.287360040557686
"RELL1","BC12",0.160526315789474,0.0739577861980444
"RELL1","BC17",0.387186629526462,0.343452725302388
"PCCA-DT","BC11",0.348920863309353,0.246585680634912
"PCCA-DT","BC12",0.4,0.204683198994783
"PCCA-DT","BC17",0.100278551532033,0.0704110847342645
"RHPN1","BC11",0.305755395683453,0.225800419041335
"RHPN1","BC12",0.526315789473684,0.307281596748128
"RHPN1","BC17",0.0919220055710306,0.0621139305911133
"ZMPSTE24","BC11",0.154676258992806,0.0998357759305143
"ZMPSTE24","BC12",0.434210526315789,0.224076080885046
"ZMPSTE24","BC17",0.479108635097493,0.42313145801432
"B3GAT3","BC11",0.330935251798561,0.231416585652757
"B3GAT3","BC12",0.5,0.267591764084551
"B3GAT3","BC17",0.412256267409471,0.34779417032167
"MRPS36","BC11",0.399280575539568,0.294204716478399
"MRPS36","BC12",0.718421052631579,0.4804097206507
"MRPS36","BC17",0.643454038997215,0.647901275733878
"NKAP","BC11",0.323741007194245,0.229782388684311
"NKAP","BC12",0.515789473684211,0.306818365155609
"NKAP","BC17",0.272980501392758,0.221568186913713
"LENG8","BC11",0.23021582733813,0.157924533144978
"LENG8","BC12",0.476315789473684,0.278366387042635
"LENG8","BC17",0.203342618384401,0.158287789011367
"EGFL7","BC11",0.370503597122302,0.29178525206878
"EGFL7","BC12",0.55,0.339325338027887
"EGFL7","BC17",0.0362116991643454,0.0248509620304142
"TMEM35B","BC11",0.18705035971223,0.118990408468223
"TMEM35B","BC12",0.442105263157895,0.213247127324174
"TMEM35B","BC17",0.317548746518106,0.25708351054948
"SNRNP35","BC11",0.183453237410072,0.12570066221025
"SNRNP35","BC12",0.355263157894737,0.174882187786293
"SNRNP35","BC17",0.334261838440111,0.277770741837989
"DEGS2","BC11",0.233812949640288,0.171658154210385
"DEGS2","BC12",0.702631578947368,0.657996956990544
"DEGS2","BC17",0.802228412256267,1.18485338066677
"PTGES2","BC11",0.284172661870504,0.189354093428464
"PTGES2","BC12",0.413157894736842,0.194368865207855
"PTGES2","BC17",0.504178272980501,0.444579804560281
"KCNQ1OT1","BC11",0.748201438848921,0.953834387803583
"KCNQ1OT1","BC12",0.415789473684211,0.358941967662091
"KCNQ1OT1","BC17",0.267409470752089,0.237018137349771
"SYNE4","BC11",0.366906474820144,0.257683505673588
"SYNE4","BC12",0.592105263157895,0.351539788389694
"SYNE4","BC17",0.417827298050139,0.354297517174854
"IDH3B","BC11",0.190647482014388,0.116190714469077
"IDH3B","BC12",0.58421052631579,0.346160272941801
"IDH3B","BC17",0.493036211699164,0.442977644988166
"SLC1A5","BC11",0.446043165467626,0.365620855015352
"SLC1A5","BC12",0.523684210526316,0.325932134610819
"SLC1A5","BC17",0.0668523676880223,0.0617801969919859
"ATF7","BC11",0.29136690647482,0.202056697820084
"ATF7","BC12",0.636842105263158,0.378764545949516
"ATF7","BC17",0.172701949860724,0.128758786480799
"LMTK3","BC11",0.0323741007194245,0.0186219444270281
"LMTK3","BC12",0.610526315789474,0.428899324839369
"LMTK3","BC17",0.445682451253482,0.481519956668731
"MRPS25","BC11",0.215827338129496,0.149323373494535
"MRPS25","BC12",0.463157894736842,0.23195283065946
"MRPS25","BC17",0.415041782729805,0.357637639445087
"C3orf14","BC11",0.165467625899281,0.106045584914412
"C3orf14","BC12",0.557894736842105,0.33088188446953
"C3orf14","BC17",0.84958217270195,1.09066263503193
"ZFAND2A","BC11",0.586330935251799,0.546554356505034
"ZFAND2A","BC12",0.578947368421053,0.500314663535856
"ZFAND2A","BC17",0.197771587743733,0.143341262493058
"ROGDI","BC11",0.244604316546763,0.157975100831473
"ROGDI","BC12",0.626315789473684,0.418612611554485
"ROGDI","BC17",0.3008356545961,0.240085970726269
"COPS7A","BC11",0.345323741007194,0.232854183630787
"COPS7A","BC12",0.468421052631579,0.239385250990636
"COPS7A","BC17",0.392757660167131,0.325402653270784
"SAMM50","BC11",0.201438848920863,0.131592664388651
"SAMM50","BC12",0.371052631578947,0.194110966600841
"SAMM50","BC17",0.406685236768802,0.336310765168979
"VPS4A","BC11",0.302158273381295,0.198926170272856
"VPS4A","BC12",0.457894736842105,0.247695253422031
"VPS4A","BC17",0.172701949860724,0.12174127245073
"UBE2S","BC11",0.557553956834532,0.499161083458327
"UBE2S","BC12",0.618421052631579,0.502296863358961
"UBE2S","BC17",0.225626740947075,0.180706001698694
"TMEM25","BC11",0.183453237410072,0.121528948139924
"TMEM25","BC12",0.378947368421053,0.195925881226282
"TMEM25","BC17",0.381615598885794,0.30744764391693
"HRAS","BC11",0.510791366906475,0.4190529533949
"HRAS","BC12",0.515789473684211,0.290416408491801
"HRAS","BC17",0.284122562674095,0.224265156552613
"KAT6B","BC11",0.62589928057554,0.575265126055103
"KAT6B","BC12",0.542105263157895,0.339193654801865
"KAT6B","BC17",0.3008356545961,0.254781143762685
"RMND1","BC11",0.338129496402878,0.246294666829241
"RMND1","BC12",0.302631578947368,0.163411865200915
"RMND1","BC17",0.289693593314763,0.237418374760704
"MSI2","BC11",0.841726618705036,1.09053104740603
"MSI2","BC12",0.526315789473684,0.331377353152995
"MSI2","BC17",0.420612813370474,0.363629362274376
"FUNDC1","BC11",0.276978417266187,0.185269315144109
"FUNDC1","BC12",0.357894736842105,0.174915148849965
"FUNDC1","BC17",0.392757660167131,0.313771558978241
"IER5","BC11",0.852517985611511,1.30986850680293
"IER5","BC12",0.771052631578947,0.732194502476089
"IER5","BC17",0.194986072423398,0.158877194307778
"GLT8D1","BC11",0.205035971223022,0.135087599935045
"GLT8D1","BC12",0.418421052631579,0.212603845195042
"GLT8D1","BC17",0.350974930362117,0.276768099125109
"YTHDF1","BC11",0.381294964028777,0.289991068150993
"YTHDF1","BC12",0.336842105263158,0.149207353723865
"YTHDF1","BC17",0.194986072423398,0.137713550853084
"PTPN1","BC11",0.223021582733813,0.141511017110675
"PTPN1","BC12",0.294736842105263,0.134683648032533
"PTPN1","BC17",0.431754874651811,0.390708101677753
"TXLNG","BC11",0.219424460431655,0.128873984926658
"TXLNG","BC12",0.45,0.233277811753144
"TXLNG","BC17",0.214484679665738,0.167007894766254
"HID1","BC11",0.694244604316547,0.645829261258787
"HID1","BC12",0.352631578947368,0.182276349179969
"HID1","BC17",0.147632311977716,0.10378287383099
"DCAF10","BC11",0.215827338129496,0.137284546029191
"DCAF10","BC12",0.676315789473684,0.508344656366867
"DCAF10","BC17",0.428969359331476,0.401774949647781
"ETHE1","BC11",0.316546762589928,0.217805962979632
"ETHE1","BC12",0.792105263157895,0.680513271447758
"ETHE1","BC17",0.498607242339833,0.465137149095741
"FAM210B","BC11",0.276978417266187,0.197112072058595
"FAM210B","BC12",0.539473684210526,0.309221997852692
"FAM210B","BC17",0.267409470752089,0.204826169242473
"TTC14","BC11",0.359712230215827,0.251516674520906
"TTC14","BC12",0.352631578947368,0.192452742849087
"TTC14","BC17",0.420612813370474,0.374849918959068
"KDM2A","BC11",0.370503597122302,0.268566096377067
"KDM2A","BC12",0.544736842105263,0.297507724285476
"KDM2A","BC17",0.247910863509749,0.190888495808189
"CDK12","BC11",0.26978417266187,0.180786742300231
"CDK12","BC12",0.621052631578947,0.429485626351016
"CDK12","BC17",0.15041782729805,0.113352933402017
"ZDHHC4","BC11",0.334532374100719,0.253405715081248
"ZDHHC4","BC12",0.5,0.270834624688693
"ZDHHC4","BC17",0.389972144846797,0.32537969987897
"RNF135","BC11",0.183453237410072,0.111249980072382
"RNF135","BC12",0.426315789473684,0.203353058777982
"RNF135","BC17",0.303621169916435,0.227345659562017
"POLR1H","BC11",0.26978417266187,0.184455163539273
"POLR1H","BC12",0.642105263157895,0.429532580300122
"POLR1H","BC17",0.214484679665738,0.175772958151527
"PIGF","BC11",0.262589928057554,0.18842827943834
"PIGF","BC12",0.413157894736842,0.218213999430889
"PIGF","BC17",0.431754874651811,0.343528806604962
"FBXO21","BC11",0.258992805755396,0.176300388633248
"FBXO21","BC12",0.344736842105263,0.15966437020881
"FBXO21","BC17",0.309192200557103,0.231960828059504
"GATAD1","BC11",0.39568345323741,0.277348601107731
"GATAD1","BC12",0.313157894736842,0.147833303680634
"GATAD1","BC17",0.250696378830084,0.188939854022358
"CDS1","BC11",0.381294964028777,0.288868769419163
"CDS1","BC12",0.4,0.202174154635415
"CDS1","BC17",0.306406685236769,0.23585838231355
"HAGHL","BC11",0.258992805755396,0.16069557328252
"HAGHL","BC12",0.415789473684211,0.250459714181437
"HAGHL","BC17",0.518105849582173,0.477214423832894
"TIMM10B","BC11",0.23021582733813,0.143865989766722
"TIMM10B","BC12",0.486842105263158,0.262496339583723
"TIMM10B","BC17",0.409470752089136,0.330766628597583
"TMEM60","BC11",0.248201438848921,0.169406125450152
"TMEM60","BC12",0.215789473684211,0.0927783538588663
"TMEM60","BC17",0.632311977715877,0.604744442934793
"PAK4","BC11",0.406474820143885,0.306067388329816
"PAK4","BC12",0.607894736842105,0.359763480934904
"PAK4","BC17",0.194986072423398,0.148249422639339
"SYNJ2BP","BC11",0.309352517985612,0.215564214732661
"SYNJ2BP","BC12",0.376315789473684,0.182124869146429
"SYNJ2BP","BC17",0.389972144846797,0.317002912572464
"PANK3","BC11",0.212230215827338,0.139110520551374
"PANK3","BC12",0.336842105263158,0.157156863396989
"PANK3","BC17",0.498607242339833,0.441322547012774
"TTC17","BC11",0.31294964028777,0.233112907771141
"TTC17","BC12",0.473684210526316,0.251545576168767
"TTC17","BC17",0.247910863509749,0.190728666439298
"FGD5-AS1","BC11",0.305755395683453,0.201177196010082
"FGD5-AS1","BC12",0.381578947368421,0.189175266791811
"FGD5-AS1","BC17",0.295264623955432,0.237481045007464
"ANKRD11","BC11",0.593525179856115,0.54328315511495
"ANKRD11","BC12",0.642105263157895,0.423428828540879
"ANKRD11","BC17",0.139275766016713,0.114637111493629
"OARD1","BC11",0.262589928057554,0.174481392301445
"OARD1","BC12",0.507894736842105,0.275864044909337
"OARD1","BC17",0.401114206128134,0.343064344465109
"CALCOCO2","BC11",0.593525179856115,0.532119136474925
"CALCOCO2","BC12",0.410526315789474,0.218636998739683
"CALCOCO2","BC17",0.242339832869081,0.183077575556961
"SLC35B2","BC11",0.244604316546763,0.170917632003595
"SLC35B2","BC12",0.594736842105263,0.374445919913972
"SLC35B2","BC17",0.183844011142061,0.132003096048135
"EIF2AK2","BC11",0.535971223021583,0.469224766538719
"EIF2AK2","BC12",0.326315789473684,0.145724835213442
"EIF2AK2","BC17",0.181058495821727,0.127547932659937
"MRPL15","BC11",0.136690647482014,0.0787649488834086
"MRPL15","BC12",0.507894736842105,0.286831987049835
"MRPL15","BC17",0.459610027855153,0.406063532994357
"TPGS1","BC11",0.474820143884892,0.361540071713799
"TPGS1","BC12",0.434210526315789,0.212487593939996
"TPGS1","BC17",0.623955431754875,0.589233077513779
"TAOK3","BC11",0.305755395683453,0.230643507987146
"TAOK3","BC12",0.428947368421053,0.232762808270578
"TAOK3","BC17",0.398328690807799,0.336426985155201
"BRI3","BC11",0.733812949640288,0.830564902111588
"BRI3","BC12",0.613157894736842,0.40431548415808
"BRI3","BC17",0.467966573816156,0.403878591765885
"KEAP1","BC11",0.276978417266187,0.175711138164776
"KEAP1","BC12",0.363157894736842,0.176384155533971
"KEAP1","BC17",0.33983286908078,0.269917418054826
"XAB2","BC11",0.52158273381295,0.435320552835884
"XAB2","BC12",0.339473684210526,0.164591738901773
"XAB2","BC17",0.373259052924791,0.335134255034506
"LENG1","BC11",0.161870503597122,0.0955640560683418
"LENG1","BC12",0.431578947368421,0.219075185771288
"LENG1","BC17",0.272980501392758,0.204259473486363
"IMMP1L","BC11",0.287769784172662,0.193491811466078
"IMMP1L","BC12",0.336842105263158,0.1535952272182
"IMMP1L","BC17",0.395543175487465,0.337234728248771
"HSBP1L1","BC11",0.485611510791367,0.382446093602183
"HSBP1L1","BC12",0.392105263157895,0.202279493028665
"HSBP1L1","BC17",0.676880222841226,0.703586137809166
"ZNF749","BC11",0.197841726618705,0.133187490353559
"ZNF749","BC12",0.510526315789474,0.271647866938949
"ZNF749","BC17",0.18941504178273,0.147431034749006
"NR4A1","BC11",0.902877697841727,1.63777806666257
"NR4A1","BC12",0.807894736842105,0.992915823607636
"NR4A1","BC17",0.18941504178273,0.219218414399649
"SLC25A24","BC11",0.205035971223022,0.118309292992095
"SLC25A24","BC12",0.436842105263158,0.223437677707058
"SLC25A24","BC17",0.487465181058496,0.427901779827093
"FAM200B","BC11",0.413669064748201,0.303549224305054
"FAM200B","BC12",0.423684210526316,0.217487384318148
"FAM200B","BC17",0.534818941504178,0.496623322407309
"AHCY","BC11",0.535971223021583,0.449523921770251
"AHCY","BC12",0.518421052631579,0.3182814333526
"AHCY","BC17",0.484679665738162,0.452371860648555
"NCBP2AS2","BC11",0.255395683453237,0.175303641787198
"NCBP2AS2","BC12",0.621052631578947,0.402402780432541
"NCBP2AS2","BC17",0.35933147632312,0.294152362444548
"SLC9A3R2","BC11",0.464028776978417,0.395097653340821
"SLC9A3R2","BC12",0.684210526315789,0.590919510292313
"SLC9A3R2","BC17",0.103064066852368,0.0778184072436926
"CYP51A1","BC11",0.453237410071942,0.367118362052526
"CYP51A1","BC12",0.357894736842105,0.180527086295901
"CYP51A1","BC17",0.467966573816156,0.449111187357571
"POP4","BC11",0.176258992805755,0.117006432679733
"POP4","BC12",0.55,0.301102396905447
"POP4","BC17",0.367688022284123,0.300391606716468
"AFTPH","BC11",0.76978417266187,0.923691194048052
"AFTPH","BC12",0.468421052631579,0.238874870280467
"AFTPH","BC17",0.192200557103064,0.154202037583843
"DNAJC10","BC11",0.561151079136691,0.479247282044286
"DNAJC10","BC12",0.326315789473684,0.147030065602873
"DNAJC10","BC17",0.247910863509749,0.186593951914938
"ZNF652","BC11",0.676258992805755,0.657974590582133
"ZNF652","BC12",0.423684210526316,0.245734684210832
"ZNF652","BC17",0.181058495821727,0.144200523520997
"FUBP1","BC11",0.241007194244604,0.148685895277726
"FUBP1","BC12",0.460526315789474,0.251416505516967
"FUBP1","BC17",0.392757660167131,0.322572981942062
"C22orf39","BC11",0.384892086330935,0.284720516408657
"C22orf39","BC12",0.389473684210526,0.185418764684982
"C22orf39","BC17",0.270194986072423,0.207830080835593
"TAF10","BC11",0.366906474820144,0.26518624767838
"TAF10","BC12",0.660526315789474,0.43608982808287
"TAF10","BC17",0.228412256267409,0.177792851996859
"MALSU1","BC11",0.251798561151079,0.169702615767642
"MALSU1","BC12",0.407894736842105,0.210753004623566
"MALSU1","BC17",0.412256267409471,0.323119136049468
"MT-ND6","BC11",0.370503597122302,0.272552955325924
"MT-ND6","BC12",0.560526315789474,0.338414734696289
"MT-ND6","BC17",0.47075208913649,0.48769697656485
"TMX1","BC11",0.273381294964029,0.193644964472084
"TMX1","BC12",0.392105263157895,0.191663181686946
"TMX1","BC17",0.412256267409471,0.346830885946059
"NTN4","BC11",0.0323741007194245,0.0162595860462201
"NTN4","BC12",0.507894736842105,0.335547348646997
"NTN4","BC17",0.565459610027855,0.56334266827556
"HADHB","BC11",0.402877697841727,0.313132777737227
"HADHB","BC12",0.510526315789474,0.285263747016149
"HADHB","BC17",0.779944289693593,1.00078030534814
"GPATCH2","BC11",0.420863309352518,0.300899275703457
"GPATCH2","BC12",0.407894736842105,0.212219209933356
"GPATCH2","BC17",0.721448467966574,0.905642335421884
"GNPAT","BC11",0.388489208633094,0.281799284700164
"GNPAT","BC12",0.460526315789474,0.232766343984869
"GNPAT","BC17",0.440111420612813,0.384501251367878
"DMAC2","BC11",0.190647482014388,0.120956666286658
"DMAC2","BC12",0.492105263157895,0.264082250828589
"DMAC2","BC17",0.373259052924791,0.315134350245159
"C5orf15","BC11",0.140287769784173,0.0899352061127285
"C5orf15","BC12",0.6,0.349359920209919
"C5orf15","BC17",0.423398328690808,0.36342166748807
