"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.30342328143891e-59,0.658513043387899,0.609,0.358,8.43651811059816e-55,"6","CLPP"
2.99039116666177e-59,0.66234404677685,0.434,0.219,1.09526066870154e-54,"6","SLC25A11"
3.09289546467912e-59,0.898915811466072,0.352,0.163,1.13280389289337e-54,"6","PRRG4"
3.86544664958819e-59,0.939833228302627,0.253,0.099,1.41575848987817e-54,"6","PCK2"
5.42828276592673e-59,0.570690968368503,0.763,0.539,1.98816284584832e-54,"6","HNRNPA3"
6.37605017028682e-59,0.719307632108595,0.435,0.218,2.33529213536925e-54,"6","FSIP1"
6.41650593123962e-59,0.775516479141678,0.5,0.277,2.35010946237582e-54,"6","HOXB2"
6.61731987128703e-59,0.8949138800519,0.297,0.127,2.42365957605759e-54,"6","CMC4"
6.81125692657926e-59,0.597699687176008,0.535,0.293,2.49469096192892e-54,"6","MRPL4"
6.86440293035696e-59,0.598576936273514,0.801,0.555,2.51415621727254e-54,"6","TOMM6"
6.99362261134561e-59,0.604728549386701,0.609,0.365,2.56148421763144e-54,"6","LSM8"
7.81013524632264e-59,0.657847197901825,0.6,0.357,2.86054013531813e-54,"6","MRPS7"
8.69137513698037e-59,1.03242734810851,0.288,0.122,3.18330305767043e-54,"6","NFIX"
9.65370469857111e-59,0.558249817387219,0.734,0.481,3.53576588289866e-54,"6","LSM7"
1.43131901102903e-58,0.492350156613233,0.596,0.346,5.24234900979493e-54,"6","PPM1G"
1.51053360540499e-58,0.572522101863816,0.455,0.231,5.53248038315632e-54,"6","BAZ1B"
1.59850550231285e-58,0.641625508149824,0.404,0.195,5.85468625277105e-54,"6","MPDU1"
1.77121355824395e-58,0.573533844450103,0.345,0.158,6.4872467784243e-54,"6","BRD7"
2.12675566794422e-58,0.579229377115135,0.587,0.346,7.78945530941251e-54,"6","AKR1A1"
2.23482900258881e-58,0.572758006492076,0.613,0.357,8.18528470488176e-54,"6","MDH1"
3.02875342618877e-58,0.506427880619694,0.879,0.699,1.1093112298759e-53,"6","UQCR11"
3.12731230065384e-58,0.714662037122032,0.302,0.13,1.14540940323748e-53,"6","HMCES"
3.20388242382318e-58,0.898743441399336,0.264,0.107,1.17345397654948e-53,"6","OLMALINC"
3.21113343677397e-58,0.38643711097095,0.966,0.846,1.17610973255283e-53,"6","HSP90AA1"
3.26800715325705e-58,0.574807500938526,0.686,0.441,1.19694029995193e-53,"6","ACP1"
3.32400240079616e-58,0.621935415460632,0.551,0.312,1.2174491193156e-53,"6","TSEN34"
3.52662859128009e-58,0.765565348558471,0.356,0.164,1.29166298784225e-53,"6","LSM6"
3.53433752508895e-58,0.446373957321242,0.395,0.19,1.29448646193908e-53,"6","CD320"
3.63643069994347e-58,0.731804600301042,0.41,0.205,1.33187910816129e-53,"6","NUDT21"
3.74943065332104e-58,0.893827086759495,0.435,0.227,1.37326647108536e-53,"6","FH"
4.34135112906543e-58,0.799180481775959,0.522,0.283,1.5900632645315e-53,"6","TIMM17B"
4.79089422351162e-58,0.880748306736504,0.29,0.123,1.75471291830337e-53,"6","INAFM1"
5.93172803826065e-58,0.664737198703623,0.533,0.298,2.17255471129335e-53,"6","DHCR24"
6.78830440025569e-58,0.742706298697945,0.352,0.164,2.48628436963765e-53,"6","RABL6"
7.31157848158881e-58,0.640546964505063,0.71,0.476,2.67793873466672e-53,"6","TMEM14C"
7.34443951575617e-58,0.555914794756242,0.68,0.421,2.68997441704085e-53,"6","PDAP1"
8.09844945385529e-58,0.577775469807922,0.459,0.237,2.96613809696904e-53,"6","SREBF1"
8.62379653757681e-58,0.561973930810033,0.668,0.412,3.15855171985288e-53,"6","BCAM"
1.0666579323901e-57,0.7376515889403,0.493,0.267,3.90674134317199e-53,"6","ARL2"
1.16719699268983e-57,0.674275237257803,0.601,0.359,4.27497570542577e-53,"6","MRPL36"
1.42533062840633e-57,0.588045176188388,0.694,0.441,5.22041595960104e-53,"6","NDUFA3"
1.75749823817327e-57,0.820000953253905,0.367,0.177,6.43701304713342e-53,"6","GPS1"
2.35564528047146e-57,0.651733474321913,0.352,0.162,8.62778640425476e-53,"6","DDX49"
2.53516482056027e-57,0.71216984903536,0.443,0.226,9.28529467178405e-53,"6","TAF15"
3.12407466146242e-57,0.973860076039648,0.552,0.33,1.14422358550722e-52,"6","PLAAT3"
3.1613018881231e-57,0.470597779607822,0.87,0.702,1.15785842954397e-52,"6","UQCRH"
3.32253773791462e-57,0.857459363567544,0.347,0.16,1.21691267188861e-52,"6","GSTZ1"
3.57370975090638e-57,0.810020093323047,0.325,0.146,1.30890693336697e-52,"6","NTHL1"
4.26356845916564e-57,0.535194297910086,0.595,0.349,1.56157458385401e-52,"6","THOC7"
4.4504375227606e-57,0.494074690373691,0.882,0.716,1.6300172470863e-52,"6","SNRPD2"
5.01456234294821e-57,0.591464371759527,0.331,0.149,1.83663360372821e-52,"6","GMPPB"
5.5133846615651e-57,0.746492190555446,0.297,0.127,2.01933226614483e-52,"6","RAD1"
6.32745561056006e-57,0.549000894314461,0.978,0.896,2.31749389192373e-52,"6","SERF2"
7.39177787452296e-57,0.490955129048465,0.544,0.305,2.70731256432278e-52,"6","FASN"
7.87577756878318e-57,0.766288659307753,0.326,0.146,2.88458229234253e-52,"6","FAM104B"
1.33522743387889e-56,0.783230727657511,0.451,0.234,4.89040399932481e-52,"6","MSRB2"
1.47596359386528e-56,0.633679419533659,0.311,0.138,5.40586425889098e-52,"6","EGFL7"
1.72516937044928e-56,0.481000055509685,0.78,0.556,6.31860533620755e-52,"6","HSPD1"
1.87153476454333e-56,0.777532565479257,0.287,0.121,6.85468322861639e-52,"6","GCDH"
2.30709240877153e-56,0.563596139425517,0.497,0.272,8.44995665636661e-52,"6","GCSH"
2.31282194284967e-56,0.555009114069412,0.78,0.544,8.4709416478812e-52,"6","APRT"
2.35415192305489e-56,0.610544828531352,0.518,0.286,8.62231683338086e-52,"6","PSMD14"
2.7242639843993e-56,0.538777732699449,0.605,0.355,9.97788926926088e-52,"6","TIMM8B"
3.17883383509471e-56,0.483498263642855,0.515,0.288,1.16427968044179e-51,"6","C1orf35"
3.27011143290927e-56,0.63782765821755,0.418,0.211,1.19771101341735e-51,"6","CYB561D2"
4.19689103468177e-56,0.393776114402327,0.298,0.126,1.53715331036254e-51,"6","DONSON"
5.12841138314382e-56,0.335362668885394,0.419,0.204,1.87833195319025e-51,"6","UCP2"
5.14407544576694e-56,0.666967253334367,0.51,0.283,1.8840690727666e-51,"6","JOSD2"
5.25473106324554e-56,0.604491499448412,0.722,0.474,1.92459779922431e-51,"6","PSMA4"
5.44017558390924e-56,0.552665236291419,0.582,0.336,1.9925187093626e-51,"6","RPL26L1"
5.61963860650399e-56,0.62785013386501,0.577,0.338,2.05824883601815e-51,"6","COA4"
8.79048245092311e-56,0.591140437638336,0.83,0.608,3.2196021024751e-51,"6","SELENOW"
9.71646441159448e-56,0.474492153252449,0.347,0.158,3.55875225539059e-51,"6","HAUS1"
1.21255224520489e-55,0.488721027532462,0.909,0.775,4.44109385328741e-51,"6","HNRNPA1"
1.23852506797765e-55,0.565782319511559,0.795,0.568,4.53622191397495e-51,"6","ELOC"
1.25322763399799e-55,0.7226783720481,0.332,0.152,4.59007153228102e-51,"6","FDX2"
1.54783899818238e-55,0.555824122065784,0.833,0.623,5.66911511474279e-51,"6","SEM1"
1.601384986117e-55,0.879129254128533,0.254,0.104,5.86523265015211e-51,"6","CEACAM5"
1.74796776494919e-55,0.631774331573663,0.678,0.446,6.40210673590291e-51,"6","PGLS"
2.20579946191464e-55,0.931984771068028,0.32,0.144,8.07896110920857e-51,"6","IRX5"
2.34461177273301e-55,0.528344245523377,0.479,0.256,8.58737507881191e-51,"6","VPS35"
2.38801420556839e-55,0.518818138885365,0.463,0.241,8.74634082931479e-51,"6","SCUBE2"
2.61324910586966e-55,0.649997614672792,0.438,0.228,9.5712861751582e-51,"6","HPRT1"
2.77504204234483e-55,0.4847831558858,0.851,0.666,1.01638689842922e-50,"6","PARK7"
4.54329166108678e-55,0.537277250944161,0.675,0.427,1.66402600378964e-50,"6","MDK"
5.14071294926078e-55,0.835387392634809,0.278,0.117,1.88283752479625e-50,"6","DERA"
6.57324487768033e-55,0.943311895846781,0.352,0.169,2.4075166688992e-50,"6","AC027644.3"
6.88907035380189e-55,0.692945284910665,0.542,0.307,2.52319090778348e-50,"6","S100P"
7.23890595367316e-55,0.901140446603551,0.34,0.158,2.65132169459233e-50,"6","NDUFAF6"
9.68662908262317e-55,0.572650122196231,0.572,0.33,3.54782476780156e-50,"6","NDUFS3"
1.0614234841191e-54,0.723532887002093,0.406,0.204,3.88756965293461e-50,"6","ARMT1"
1.10179753427948e-54,0.858987322526873,0.251,0.102,4.03544364905201e-50,"6","SNHG30"
1.13041418359606e-54,0.496121176457452,0.872,0.644,4.14025498883892e-50,"6","PEBP1"
1.27064091179335e-54,0.368613376484725,0.932,0.727,4.65384940353431e-50,"6","KRT18"
1.30879191466721e-54,0.807679124137983,0.406,0.205,4.79358126666012e-50,"6","AAMDC"
1.40891715559657e-54,0.607439163712011,0.759,0.509,5.16029997408801e-50,"6","PSMB5"
1.61893114211095e-54,0.521691174589817,0.498,0.271,5.92949720109556e-50,"6","ANAPC5"
1.65076545563689e-54,0.701501881942578,0.513,0.282,6.04609355781568e-50,"6","DMAC1"
1.85159510953324e-54,0.561025321644079,0.583,0.349,6.78165224817644e-50,"6","MCRIP2"
2.03494219966875e-54,0.710900589407499,0.405,0.201,7.45317930050676e-50,"6","COA5"
2.16656108794323e-54,0.678482171490516,0.417,0.213,7.93524664070086e-50,"6","TSR3"
2.45284772569042e-54,0.454754943056163,0.56,0.321,8.98380008011373e-50,"6","FKBP3"
2.75977939575064e-54,0.45492456719435,0.98,0.964,1.01079680148763e-49,"6","RPS2"
3.02439227139101e-54,0.682612847450029,0.38,0.183,1.10771391331967e-49,"6","IFT27"
3.09599747629146e-54,0.591813907449867,0.485,0.268,1.13394003566651e-49,"6","CHID1"
3.31612333023654e-54,0.73473108416466,0.473,0.255,1.21456333093244e-49,"6","CXXC5"
3.55316180517788e-54,0.642214816805375,0.439,0.226,1.30138104276445e-49,"6","DHX9"
3.59115640759195e-54,0.747963295492904,0.418,0.211,1.31529694584463e-49,"6","HRAS"
3.74837570935803e-54,0.649689602137689,0.457,0.242,1.37288008730947e-49,"6","TRIM28"
3.90051947417019e-54,0.502923120457641,0.768,0.53,1.42860426260957e-49,"6","NCL"
3.9140223952626e-54,0.889593116187193,0.303,0.137,1.43354984248888e-49,"6","AC093001.1"
5.21053910323699e-54,0.587758033684078,0.611,0.377,1.90841205195158e-49,"6","GET3"
5.30294542675335e-54,0.555895490304293,0.283,0.121,1.94225679200268e-49,"6","RNASEH2B"
6.07316829096538e-54,0.504846881096935,0.445,0.234,2.22435861824898e-49,"6","SNX5"
6.61797998758827e-54,0.953909971027137,0.256,0.105,2.42390135025408e-49,"6","HSDL2"
7.66724086130674e-54,0.612556246973084,0.537,0.305,2.80820363786221e-49,"6","ARL3"
8.34305287071265e-54,0.571374470939657,0.479,0.259,3.05572654442722e-49,"6","NUDCD2"
8.90833996928196e-54,0.602021024715079,0.476,0.254,3.26276859714921e-49,"6","CLN3"
9.58891245167617e-54,0.551605092956231,0.525,0.298,3.51203507455091e-49,"6","SURF1"
9.68161978688565e-54,0.548799613342547,0.662,0.416,3.54599006314474e-49,"6","HNRNPM"
1.04388670485682e-53,0.516574074914134,0.434,0.225,3.8233394452086e-49,"6","MRPL38"
1.72247570552905e-53,0.521492638783638,0.805,0.576,6.30873951907068e-49,"6","SELENOH"
1.7778793887778e-53,0.78768187334579,0.335,0.155,6.51166104933757e-49,"6","DAG1"
1.81899602212736e-53,0.705733386799579,0.285,0.123,6.66225483064365e-49,"6","BPHL"
1.87494093728482e-53,0.36006923589187,0.685,0.43,6.86715867689938e-49,"6","ISG15"
2.04497011366731e-53,0.852098544352716,0.265,0.111,7.48990753831789e-49,"6","GBA"
2.55269475447654e-53,0.568299102875435,0.581,0.351,9.34949980774578e-49,"6","STOML2"
2.75029058156279e-53,0.498616840704526,0.737,0.49,1.00732142840319e-48,"6","CLDN3"
2.91772951980914e-53,0.641036117709196,0.685,0.455,1.0686476139253e-48,"6","MLF2"
3.09504699141137e-53,0.712090652469579,0.31,0.14,1.13359191107433e-48,"6","ZNF749"
4.01511058223705e-53,0.898005869874593,0.314,0.143,1.47057440185014e-48,"6","EIF2AK4"
4.18687061021406e-53,0.422098980077562,0.626,0.364,1.533483229697e-48,"6","PBX1"
4.20117340342348e-53,0.540339616630316,0.498,0.271,1.53872177073788e-48,"6","BORCS7"
4.43301486281708e-53,0.589930276339718,0.473,0.254,1.62363602365538e-48,"6","VPS25"
4.54101172735382e-53,0.575515214044361,0.688,0.452,1.66319095526061e-48,"6","RBIS"
4.67544379331934e-53,0.577919273947495,0.889,0.729,1.71242804374114e-48,"6","ELOB"
4.95679533992802e-53,0.547377654994773,0.609,0.368,1.81547586120204e-48,"6","REX1BD"
4.99549140316201e-53,0.640755986704867,0.54,0.309,1.82964868132212e-48,"6","MRPL3"
5.47516423479791e-53,0.699379122161665,0.438,0.23,2.00533365263708e-48,"6","EPHX1"
6.90884883781958e-53,0.417717575867901,0.968,0.964,2.5304349753398e-48,"6","MT-CO2"
7.02758063492214e-53,0.558714228686082,0.884,0.706,2.57392168334658e-48,"6","PRDX1"
9.60257367140836e-53,0.560285371975228,0.62,0.385,3.51703863289003e-48,"6","NAA10"
9.60895241933686e-53,0.344200489228661,0.843,0.606,3.51937491310632e-48,"6","GLUL"
1.11223000521365e-52,0.565151537993105,0.538,0.304,4.07365361709551e-48,"6","ALDH9A1"
1.52309406388943e-52,0.575576752735361,0.622,0.401,5.57848431840141e-48,"6","BST2"
1.58385176485282e-52,0.700453573323849,0.284,0.123,5.80101547394993e-48,"6","ANKRD39"
1.7942970767513e-52,0.51711086753631,0.63,0.384,6.57179247330933e-48,"6","MRPL43"
2.42635206862351e-52,0.722035105420126,0.369,0.182,8.88675708654046e-48,"6","TP53I13"
2.59654158374214e-52,0.509127707531778,0.982,0.922,9.51009320461397e-48,"6","MIF"
2.76754660402259e-52,0.8838273159215,0.278,0.12,1.01364161918931e-47,"6","HSD3B7"
2.82197014307991e-52,0.559950169727609,0.712,0.472,1.03357478460445e-47,"6","PSMB6"
3.27230198013167e-52,0.492665043483814,0.669,0.432,1.19851332324302e-47,"6","MUC1"
3.30833630935924e-52,0.574307313410975,0.426,0.221,1.21171125666592e-47,"6","HAT1"
4.02291101873396e-52,0.528849531956256,0.304,0.137,1.4734313897215e-47,"6","UBTF"
4.97562710708514e-52,0.472494384742252,0.309,0.139,1.822373184241e-47,"6","MRTO4"
5.10732097245583e-52,0.450009159144656,0.705,0.471,1.87060737937167e-47,"6","MICOS13"
5.39665437217151e-52,0.59101760471887,0.358,0.172,1.97657863035154e-47,"6","NQO2"
5.49977153464759e-52,0.657818163482439,0.725,0.473,2.01434632228002e-47,"6","PSMC5"
6.5006407862574e-52,0.714341897706096,0.316,0.144,2.38092469437463e-47,"6","POLR3H"
6.63783742405433e-52,0.517277364964691,0.74,0.508,2.43117433493414e-47,"6","NDUFAB1"
6.73758614029614e-52,0.577457961169547,0.588,0.344,2.46770829974486e-47,"6","RALBP1"
6.79163001159396e-52,0.423178554440157,0.463,0.243,2.4875024080464e-47,"6","NUDT16L1"
7.62050180644231e-52,0.489701361624764,0.695,0.46,2.79108499162756e-47,"6","HAX1"
7.91797929344589e-52,0.815469305813828,0.344,0.161,2.90003909601749e-47,"6","BCAT2"
9.22055519847103e-52,0.793023767099178,0.264,0.111,3.377120546992e-47,"6","UBAC1"
9.29306906300971e-52,0.635861889915923,0.371,0.183,3.40367947501794e-47,"6","THAP7"
1.1889493966874e-51,0.784385645095269,0.687,0.445,4.35464606030728e-47,"6","TUBA1C"
1.35797884761803e-51,0.684410481508839,0.304,0.136,4.97373332728581e-47,"6","KLHDC9"
1.42230146206877e-51,0.757980991305182,0.368,0.181,5.20932133497308e-47,"6","CDK2AP1"
1.4272013725321e-51,0.694004999142619,0.394,0.195,5.22726774703608e-47,"6","MRPL15"
1.56884909883513e-51,0.457323575539396,0.421,0.22,5.74606670939355e-47,"6","PNKP"
1.65109974521986e-51,0.795925354462726,0.355,0.173,6.04731792684226e-47,"6","G6PC3"
1.65670282570231e-51,0.860736845553357,0.322,0.15,6.06783976941727e-47,"6","GSS"
1.76002676518472e-51,0.701742775196263,0.288,0.128,6.44627403016555e-47,"6","MOCS2"
1.82114820112113e-51,0.789652838166919,0.281,0.123,6.67013740142626e-47,"6","CCDC137"
1.91675107297189e-51,0.581057052841478,0.597,0.366,7.02029247986684e-47,"6","H1-10"
1.93227127322371e-51,0.69238596812107,0.339,0.162,7.07713676530916e-47,"6","YEATS4"
2.11487381267625e-51,0.702253628577341,0.352,0.167,7.74593682630802e-47,"6","C12orf45"
2.42503187609127e-51,0.470417776320873,0.826,0.643,8.88192174937187e-47,"6","C19orf53"
2.51208852146466e-51,0.409709854700906,0.403,0.204,9.20077541871645e-47,"6","TRIAP1"
2.71553772198337e-51,0.34727118985787,0.792,0.538,9.9459284605363e-47,"6","MGST1"
4.10967484151249e-51,0.677457092646105,0.295,0.131,1.50520950745237e-46,"6","CRAT"
5.06506116058614e-51,0.683433117292417,0.436,0.231,1.85512930067628e-46,"6","AGTRAP"
5.08043161315022e-51,0.709404308205727,0.437,0.234,1.8607588826324e-46,"6","CERS6"
5.4478458262434e-51,0.708355255419715,0.272,0.119,1.99532801231991e-46,"6","CCDC43"
6.7035330484876e-51,0.561753025293153,0.485,0.269,2.45523601433907e-46,"6","SNAPIN"
7.50464990314298e-51,0.697090879800049,0.62,0.39,2.74865307352515e-46,"6","C4orf48"
7.54962243327693e-51,0.677267768148747,0.456,0.245,2.76512471241201e-46,"6","MRPS28"
8.48349471042604e-51,0.632318434604661,0.59,0.372,3.10716477264064e-46,"6","GLO1"
8.67269880907752e-51,0.636754080088229,0.352,0.17,3.17646266581273e-46,"6","CINP"
1.26994294310238e-50,0.550036487672145,0.743,0.525,4.65129302340676e-46,"6","PSMB3"
1.28864321582943e-50,0.491260327384384,0.523,0.3,4.71978464229685e-46,"6","SMARCA4"
1.41425539866434e-50,0.552644940250774,0.422,0.221,5.17985182314801e-46,"6","STX10"
1.75165885388251e-50,0.528512460172655,0.754,0.521,6.41562571823008e-46,"6","GNB2"
1.99091588845312e-50,0.543284719017105,0.478,0.264,7.2919285330484e-46,"6","PPP1R7"
2.25358622934348e-50,0.43436452269334,0.311,0.14,8.25398492359344e-46,"6","ISOC1"
2.62751058719504e-50,0.521988785370472,0.483,0.265,9.62352027666057e-46,"6","EIF2AK1"
2.68699449054021e-50,0.811554269725307,0.268,0.115,9.84138602105257e-46,"6","OGFOD3"
2.91520176075967e-50,0.847132840805372,0.328,0.154,1.06772179689584e-45,"6","PRR15L"
4.78202850754476e-50,0.492135089359964,0.696,0.473,1.75146576117334e-45,"6","CYC1"
5.14001136425127e-50,0.682998522229278,0.487,0.279,1.88258056227067e-45,"6","MTX1"
5.94084946102701e-50,0.635912774312292,0.295,0.133,2.17589552359575e-45,"6","PMM1"
5.96127453354715e-50,0.359027815957429,0.608,0.364,2.18337641065698e-45,"6","NINJ1"
6.78334568693578e-50,0.805561833682494,0.339,0.162,2.4844681912971e-45,"6","FMC1"
6.9859216974379e-50,0.392783345829,0.358,0.172,2.55866368090361e-45,"6","MRPL16"
7.99133903218868e-50,0.592797543593734,0.265,0.114,2.92690783392943e-45,"6","BMPR1B"
8.15134889696203e-50,0.448953926824191,0.952,0.833,2.98551304700131e-45,"6","CFL1"
8.15876931825361e-50,0.474179878651239,0.839,0.627,2.98823085050357e-45,"6","NDUFB9"
8.38203811738384e-50,0.709354135090883,0.374,0.191,3.07000528087301e-45,"6","SSBP4"
9.51669347726103e-50,0.613544414789205,0.799,0.568,3.48558415298162e-45,"6","ERH"
1.0269971969595e-49,0.386073131668011,0.549,0.317,3.76147993358385e-45,"6","BAX"
1.0657315435722e-49,0.533798436107579,0.424,0.219,3.90334835148753e-45,"6","SWI5"
1.26028187987145e-49,0.292303875314326,0.598,0.353,4.61590841321716e-45,"6","EIF4EBP1"
1.33008661291441e-49,0.509897639168311,0.738,0.52,4.87157522846031e-45,"6","TMEM147"
1.45195240234494e-49,0.660497265765372,0.374,0.187,5.31792086882856e-45,"6","GSTO2"
1.47163815463907e-49,0.935964573685571,0.267,0.116,5.39002190518104e-45,"6","GOT1"
1.61955850539544e-49,0.543203160302806,0.42,0.219,5.93179498186134e-45,"6","MAPK13"
1.8090479408575e-49,0.616351925377671,0.38,0.191,6.62581898818466e-45,"6","INO80E"
1.92464872197975e-49,0.566480802065389,0.489,0.271,7.04921840912304e-45,"6","ACBD6"
2.15147538912557e-49,0.515876902003872,0.963,0.821,7.87999376021131e-45,"6","CALM2"
2.32562929751991e-49,0.613994948212087,0.309,0.143,8.51784986509643e-45,"6","CASP6"
2.3668166917834e-49,0.600215044622736,0.559,0.337,8.6687028153259e-45,"6","PPP1CC"
3.57706168306838e-49,0.39458082465846,0.622,0.38,1.31013461204062e-44,"6","PARP1"
3.82202353292693e-49,0.601878838757456,0.517,0.295,1.39985433916982e-44,"6","DENR"
4.15948891185318e-49,0.588898320342677,0.338,0.164,1.52345440885535e-44,"6","WDR18"
5.2476973170584e-49,0.872280851000015,0.503,0.29,1.92202161934581e-44,"6","NQO1"
5.63193816983648e-49,1.13195869198738,0.325,0.161,2.06275367408431e-44,"6","LY6K"
5.68228665966112e-49,0.645934331356013,0.369,0.184,2.08119431196748e-44,"6","TAF11"
6.93905982203522e-49,0.415681424129331,0.505,0.287,2.54150005041862e-44,"6","TPRKB"
6.97318493180073e-49,0.452420331950136,0.833,0.646,2.55399871312133e-44,"6","ATP5F1D"
7.10818511533789e-49,0.533352833782382,0.324,0.155,2.60344388034366e-44,"6","NFATC2IP"
7.32584425294604e-49,0.745956327653794,0.351,0.174,2.68316371608402e-44,"6","TCTN1"
7.72850910909606e-49,0.381568240456796,0.495,0.274,2.83064374629752e-44,"6","PDIA4"
8.07397679146046e-49,0.598079220126069,0.516,0.296,2.95717473964031e-44,"6","SNHG25"
9.08604069408975e-49,0.513140764498582,0.413,0.214,3.32785326461731e-44,"6","OXLD1"
9.90348967493759e-49,0.880227987688992,0.32,0.153,3.62725212834264e-44,"6","ATPAF1"
1.0412416326078e-48,0.390134743564015,0.301,0.138,3.81365160358932e-44,"6","SUGP2"
1.1235279056714e-48,0.686274127822789,0.301,0.139,4.11503330731206e-44,"6","NBN"
1.19393978066866e-48,0.526991738083229,0.566,0.339,4.37292384067704e-44,"6","MRPL21"
1.25776864433424e-48,0.666391518630839,0.363,0.178,4.60670343673859e-44,"6","TMEM254"
1.44556910893686e-48,0.503130469827985,0.53,0.307,5.29454141839215e-44,"6","PIN4"
1.50112063171009e-48,0.492938349590612,0.57,0.342,5.49800442570137e-44,"6","ZNF428"
1.66441440552219e-48,0.608094162740133,0.578,0.347,6.09608420166557e-44,"6","MRPL18"
1.70842499687933e-48,0.457168399680628,0.845,0.653,6.25727739357023e-44,"6","KRTCAP2"
1.71467752696498e-48,0.660479958617716,0.351,0.172,6.28017791026193e-44,"6","HYAL2"
1.73131381751039e-48,0.498377857336642,0.776,0.568,6.34110998801354e-44,"6","PRDX6"
2.02320671467023e-48,0.643306132393052,0.313,0.147,7.41019691315119e-44,"6","SUPT16H"
2.05859771844932e-48,0.606695245113987,0.348,0.172,7.53982000359248e-44,"6","HTATSF1"
2.48049313661693e-48,0.964838034153487,0.264,0.116,9.08505416217318e-44,"6","EIPR1"
2.75913071107979e-48,1.05303424948437,0.271,0.122,1.01055921424009e-43,"6","HOXC10"
2.86009826334384e-48,0.542329017284479,0.476,0.266,1.04753958993231e-43,"6","NTPCR"
2.89856589245328e-48,0.604637602506577,0.476,0.262,1.06162874376994e-43,"6","IARS2"
2.93844400724161e-48,0.473731512860978,0.456,0.249,1.07623450209231e-43,"6","GPATCH4"
3.05984341667694e-48,0.48346328697453,0.787,0.577,1.1206982497921e-43,"6","PSMA2"
3.49005894033784e-48,0.683385661495363,0.721,0.483,1.27826898748814e-43,"6","PSENEN"
3.62264521300124e-48,0.767204128720826,0.398,0.207,1.32683003571384e-43,"6","CCDC25"
3.81881563444246e-48,0.663467608480144,0.278,0.123,1.3986794142709e-43,"6","RPP30"
4.49393223071063e-48,0.527172576076399,0.356,0.177,1.64594761882007e-43,"6","PDZK1IP1"
4.68764233685274e-48,0.479373216377172,0.613,0.39,1.71689588229568e-43,"6","POLR2E"
6.13681663522319e-48,0.878040091299293,0.289,0.132,2.24767046081685e-43,"6","LEO1"
6.65959581458237e-48,0.50998874198545,0.611,0.375,2.43914356304894e-43,"6","EMC6"
6.94945479625001e-48,0.365376340826053,0.39,0.197,2.54530731367453e-43,"6","DNAJC21"
7.01021943520903e-48,0.430286665332065,0.33,0.159,2.56756297033966e-43,"6","AKT1"
7.6478371929952e-48,0.619412506668611,0.626,0.408,2.80109685030642e-43,"6","SLC25A39"
8.33931418457641e-48,0.751190631205479,0.344,0.168,3.05435721324296e-43,"6","SMIM4"
1.05403036025277e-47,0.827056517899567,0.263,0.116,3.86049159746181e-43,"6","PCCA-DT"
1.06921273631249e-47,0.505414582114056,0.369,0.185,3.91609856801813e-43,"6","COPS3"
1.07839235969598e-47,0.443659846698355,0.633,0.4,3.94971985662249e-43,"6","XRCC5"
1.08467941614775e-47,0.555456535874404,0.481,0.268,3.97274682958275e-43,"6","CFAP298"
1.12278698262214e-47,0.425023420379908,0.935,0.867,4.11231960255184e-43,"6","RPSA"
1.36336619036622e-47,0.512534895425971,0.367,0.183,4.99346500883531e-43,"6","IMMT"
1.68559568438914e-47,0.776991614777764,0.271,0.121,6.17366275364366e-43,"6","ZFYVE19"
1.7616942277776e-47,0.53649894119074,0.339,0.163,6.45238127865823e-43,"6","UBL7"
1.84277222251856e-47,0.540515073660922,0.303,0.14,6.7493375421965e-43,"6","IPO9"
1.84660000915244e-47,0.670329091787943,0.512,0.292,6.76335719352174e-43,"6","ARF5"
1.87869721676584e-47,0.518992284531368,0.619,0.391,6.88091642612655e-43,"6","ANTKMT"
1.94310104038722e-47,0.717021258636722,0.316,0.149,7.11680187052225e-43,"6","PHYHD1"
1.95971810353743e-47,0.779065203718517,0.321,0.153,7.1776635260162e-43,"6","GNPNAT1"
1.96078437386049e-47,0.776785895471675,0.257,0.112,7.18156884770144e-43,"6","ERAL1"
1.9732821060704e-47,0.487463406437529,0.736,0.482,7.22734304169345e-43,"6","SMIM14"
1.99852936204844e-47,0.502457534025303,0.758,0.565,7.31981364143862e-43,"6","ARL6IP4"
2.08108339715005e-47,0.461845842075504,0.309,0.146,7.62217605040178e-43,"6","RAD9A"
2.46245393105514e-47,0.527354441214239,0.481,0.269,9.01898376788255e-43,"6","PFDN6"
2.59026664602039e-47,0.455087120243497,0.503,0.282,9.48711061771427e-43,"6","PON2"
2.71790482881605e-47,0.527105579109669,0.306,0.141,9.95459822602165e-43,"6","TRH"
2.72155673167933e-47,0.537711601527039,0.416,0.217,9.9679736854487e-43,"6","MORN2"
2.84013620246734e-47,0.561051932203921,0.291,0.133,1.04022828551569e-42,"6","INO80C"
3.03100197109397e-47,0.805061346001548,0.333,0.164,1.11013478193288e-42,"6","MIF4GD"
3.06003796816249e-47,0.474897713483844,0.529,0.316,1.12076950621919e-42,"6","IGFBP4"
3.49016775144708e-47,0.521918308152542,0.372,0.187,1.27830884064501e-42,"6","NSL1"
4.21639763740514e-47,0.620935033189726,0.399,0.211,1.54429779867601e-42,"6","CHCHD3"
5.27056935444307e-47,0.856509326105334,0.283,0.13,1.93039873175832e-42,"6","TACO1"
